Hourly Averages Time Range: 01/01/2018 00:00 to 08/01/2018 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Initial Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,RANDWICK WDR 1h average [°],RANDWICK TEMP 1h average [°C],RANDWICK WSP 1h average [m/s],RANDWICK SO2 1h average [pphm],RANDWICK NO 1h average [pphm],RANDWICK NO2 1h average [pphm],RANDWICK OZONE 1h average [pphm],RANDWICK HUMID 1h average [%],RANDWICK SD1 1h average [°],ROZELLE WDR 1h average [°],ROZELLE TEMP 1h average [°C],ROZELLE WSP 1h average [m/s],ROZELLE SO2 1h average [pphm],ROZELLE NO 1h average [pphm],ROZELLE NO2 1h average [pphm],ROZELLE OZONE 1h average [pphm],ROZELLE HUMID 1h average [%],ROZELLE SOLAR 1h average [W/m²],ROZELLE SD1 1h average [°],ROZELLE RAIN 1h average [mm/m²],LINDFIELD WDR 1h average [°],LINDFIELD TEMP 1h average [°C],LINDFIELD WSP 1h average [m/s],LINDFIELD SO2 1h average [pphm],LINDFIELD NO 1h average [pphm],LINDFIELD NO2 1h average [pphm],LINDFIELD OZONE 1h average [pphm],LINDFIELD HUMID 1h average [%],LINDFIELD SOLAR 1h average [W/m²],LINDFIELD SD1 1h average [°],LIVERPOOL WDR 1h average [°],LIVERPOOL TEMP 1h average [°C],LIVERPOOL WSP 1h average [m/s],LIVERPOOL SO2 1h average [pphm],LIVERPOOL NO 1h average [pphm],LIVERPOOL NO2 1h average [pphm],LIVERPOOL OZONE 1h average [pphm],LIVERPOOL HUMID 1h average [%],LIVERPOOL SOLAR 1h average [W/m²],LIVERPOOL SD1 1h average [°],BRINGELLY WDR 1h average [°],BRINGELLY TEMP 1h average [°C],BRINGELLY WSP 1h average [m/s],BRINGELLY SO2 1h average [pphm],BRINGELLY NO 1h average [pphm],BRINGELLY NO2 1h average [pphm],BRINGELLY OZONE 1h average [pphm],BRINGELLY HUMID 1h average [%],BRINGELLY SOLAR 1h average [W/m²],BRINGELLY SD1 1h average [°],CHULLORA WDR 1h average [°],CHULLORA TEMP 1h average [°C],CHULLORA WSP 1h average [m/s],CHULLORA SO2 1h average [pphm],CHULLORA NO 1h average [pphm],CHULLORA NO2 1h average [pphm],CHULLORA OZONE 1h average [pphm],CHULLORA HUMID 1h average [%],CHULLORA SOLAR 1h average [W/m²],CHULLORA SD1 1h average [°],EARLWOOD WDR 1h average [°],EARLWOOD TEMP 1h average [°C],EARLWOOD WSP 1h average [m/s],EARLWOOD NO 1h average [pphm],EARLWOOD NO2 1h average [pphm],EARLWOOD OZONE 1h average [pphm],EARLWOOD HUMID 1h average [%],EARLWOOD SD1 1h average [°],Wyong WDR 1h average [°],Wyong TEMP 1h average [°C],Wyong WSP 1h average [m/s],Wyong SO2 1h average [pphm],Wyong NO 1h average [pphm],Wyong NO2 1h average [pphm],Wyong OZONE 1h average [pphm],Wyong HUMID 1h average [%],Wyong SD1 1h average [°],Wyong RAIN 1h average [mm/m²],WALLSEND WDR 1h average [°],WALLSEND TEMP 1h average [°C],WALLSEND WSP 1h average [m/s],WALLSEND SO2 1h average [pphm],WALLSEND NO 1h average [pphm],WALLSEND NO2 1h average [pphm],WALLSEND OZONE 1h average [pphm],WALLSEND HUMID 1h average [%],WALLSEND SOLAR 1h average [W/m²],WALLSEND SD1 1h average [°],CARRINGTON WDR 1h average [°],CARRINGTON TEMP 1h average [°C],CARRINGTON WSP 1h average [m/s],CARRINGTON SO2 1h average [pphm],CARRINGTON NO 1h average [pphm],CARRINGTON NO2 1h average [pphm],CARRINGTON HUMID 1h average [%],CARRINGTON SD1 1h average [°],CARRINGTON RAIN 1h average [mm/m²],STOCKTON WDR 1h average [°],STOCKTON TEMP 1h average [°C],STOCKTON WSP 1h average [m/s],STOCKTON SO2 1h average [pphm],STOCKTON NO 1h average [pphm],STOCKTON NO2 1h average [pphm],STOCKTON HUMID 1h average [%],STOCKTON SD1 1h average [°],NEWCASTLE WDR 1h average [°],NEWCASTLE TEMP 1h average [°C],NEWCASTLE WSP 1h average [m/s],NEWCASTLE SO2 1h average [pphm],NEWCASTLE NO 1h average [pphm],NEWCASTLE NO2 1h average [pphm],NEWCASTLE OZONE 1h average [pphm],NEWCASTLE HUMID 1h average [%],NEWCASTLE SOLAR 1h average [W/m²],NEWCASTLE SD1 1h average [°],MAYFIELD WDR 1h average [°],MAYFIELD TEMP 1h average [°C],MAYFIELD WSP 1h average [m/s],MAYFIELD SO2 1h average [pphm],MAYFIELD NO 1h average [pphm],MAYFIELD NO2 1h average [pphm],MAYFIELD OZONE 1h average [pphm],MAYFIELD HUMID 1h average [%],MAYFIELD SOLAR 1h average [W/m²],MAYFIELD SD1 1h average [°],BERESFIELD WDR 1h average [°],BERESFIELD TEMP 1h average [°C],BERESFIELD WSP 1h average [m/s],BERESFIELD SO2 1h average [pphm],BERESFIELD NO 1h average [pphm],BERESFIELD NO2 1h average [pphm],BERESFIELD OZONE 1h average [pphm],BERESFIELD HUMID 1h average [%],BERESFIELD SOLAR 1h average [W/m²],BERESFIELD SD1 1h average [°],TAMWORTH WDR 1h average [°],TAMWORTH TEMP 1h average [°C],TAMWORTH WSP 1h average [m/s],TAMWORTH HUMID 1h average [%],TAMWORTH SD1 1h average [°],WOLLONGONG WDR 1h average [°],WOLLONGONG TEMP 1h average [°C],WOLLONGONG WSP 1h average [m/s],WOLLONGONG SO2 1h average [pphm],WOLLONGONG NO 1h average [pphm],WOLLONGONG NO2 1h average [pphm],WOLLONGONG OZONE 1h average [pphm],WOLLONGONG HUMID 1h average [%],WOLLONGONG SOLAR 1h average [W/m²],WOLLONGONG SD1 1h average [°],WOLLONGONG RAIN 1h average [mm/m²],KEMBLA GRANGE WDR 1h average [°],KEMBLA GRANGE TEMP 1h average [°C],KEMBLA GRANGE WSP 1h average [m/s],KEMBLA GRANGE SO2 1h average [pphm],KEMBLA GRANGE NO 1h average [pphm],KEMBLA GRANGE NO2 1h average [pphm],KEMBLA GRANGE OZONE 1h average [pphm],KEMBLA GRANGE HUMID 1h average [%],KEMBLA GRANGE SOLAR 1h average [W/m²],KEMBLA GRANGE SD1 1h average [°],RICHMOND WDR 1h average [°],RICHMOND TEMP 1h average [°C],RICHMOND WSP 1h average [m/s],RICHMOND SO2 1h average [pphm],RICHMOND NO 1h average [pphm],RICHMOND NO2 1h average [pphm],RICHMOND OZONE 1h average [pphm],RICHMOND HUMID 1h average [%],RICHMOND SOLAR 1h average [W/m²],RICHMOND SD1 1h average [°],RICHMOND RAIN 1h average [mm/m²],BARGO WDR 1h average [°],BARGO TEMP 1h average [°C],BARGO WSP 1h average [m/s],BARGO SO2 1h average [pphm],BARGO NO 1h average [pphm],BARGO NO2 1h average [pphm],BARGO OZONE 1h average [pphm],BARGO HUMID 1h average [%],BARGO SD1 1h average [°],ALBURY WDR 1h average [°],ALBURY TEMP 1h average [°C],ALBURY WSP 1h average [m/s],ALBURY HUMID 1h average [%],ALBURY SD1 1h average [°],WAGGA WAGGA WDR 1h average [°],WAGGA WAGGA TEMP 1h average [°C],WAGGA WAGGA WSP 1h average [m/s],WAGGA WAGGA HUMID 1h average [%],WAGGA WAGGA SD1 1h average [°],ST MARYS WDR 1h average [°],ST MARYS TEMP 1h average [°C],ST MARYS WSP 1h average [m/s],ST MARYS SO2 1h average [pphm],ST MARYS NO 1h average [pphm],ST MARYS NO2 1h average [pphm],ST MARYS OZONE 1h average [pphm],ST MARYS HUMID 1h average [%],ST MARYS SOLAR 1h average [W/m²],ST MARYS SD1 1h average [°],VINEYARD WDR 1h average [°],VINEYARD TEMP 1h average [°C],VINEYARD WSP 1h average [m/s],VINEYARD SO2 1h average [pphm],VINEYARD NO 1h average [pphm],VINEYARD NO2 1h average [pphm],VINEYARD OZONE 1h average [pphm],VINEYARD HUMID 1h average [%],VINEYARD SOLAR 1h average [W/m²],VINEYARD SD1 1h average [°],BATHURST WDR 1h average [°],BATHURST TEMP 1h average [°C],BATHURST WSP 1h average [m/s],BATHURST OZONE 1h average [pphm],BATHURST HUMID 1h average [%],BATHURST SD1 1h average [°],PARRAMATTA NORTH WDR 1h average [°],PARRAMATTA NORTH TEMP 1h average [°C],PARRAMATTA NORTH WSP 1h average [m/s],PARRAMATTA NORTH SO2 1h average [pphm],PARRAMATTA NORTH NO 1h average [pphm],PARRAMATTA NORTH NO2 1h average [pphm],PARRAMATTA NORTH OZONE 1h average [pphm],PARRAMATTA NORTH HUMID 1h average [%],PARRAMATTA NORTH SOLAR 1h average [W/m²],PARRAMATTA NORTH SD1 1h average [°],MACARTHUR WDR 1h average [°],MACARTHUR TEMP 1h average [°C],MACARTHUR WSP 1h average [m/s],MACARTHUR SO2 1h average [pphm],MACARTHUR NO 1h average [pphm],MACARTHUR NO2 1h average [pphm],MACARTHUR OZONE 1h average [pphm],MACARTHUR HUMID 1h average [%],MACARTHUR SD1 1h average [°],OAKDALE WDR 1h average [°],OAKDALE TEMP 1h average [°C],OAKDALE WSP 1h average [m/s],OAKDALE SO2 1h average [pphm],OAKDALE NO 1h average [pphm],OAKDALE NO2 1h average [pphm],OAKDALE OZONE 1h average [pphm],OAKDALE HUMID 1h average [%],OAKDALE SOLAR 1h average [W/m²],OAKDALE SD1 1h average [°],OAKDALE RAIN 1h average [mm/m²],ALBION PARK STH WDR 1h average [°],ALBION PARK STH TEMP 1h average [°C],ALBION PARK STH WSP 1h average [m/s],ALBION PARK STH SO2 1h average [pphm],ALBION PARK STH NO 1h average [pphm],ALBION PARK STH NO2 1h average [pphm],ALBION PARK STH OZONE 1h average [pphm]
12/01/2018,18:00,34.1,24.5,4.2,0.1,0.1,0,2.6,91.9,19.7,51.3,26.1,4.8,0,0.1,0.4,2.5,78.3,47.9,17.41,,53.4,28.2,1.4,0.1,0,0.3,2.8,62.7,,33.41,86.3,30,5.1,0.2,0.1,0.8,3.6,60.7,,14.8,98,31,4.4,0.2,0,0.8,5,59,150.9,17.6,45.4,28.4,2.9,0.1,0.1,0.5,3.1,65.6,241.2,24.62,40.2,26.7,2.7,0.2,0.7,2.1,72.4,25.23,38.7,28.6,1.9,0.1,-0.1,0.2,3,69,28.17,0,88.2,31,3.7,0.1,-0,0.2,3,60.6,89.2,20.05,66.8,27.9,3.6,0,-0,-0.1,70.5,20,,77,26.6,3.4,0.1,0.1,-0.1,71.4,21.46,65.7,27.6,3.7,0,0.1,0.2,2.8,69.9,,19.76,66.1,30.7,5.3,0.1,0,-0,,57.5,246.3,12.35,82.8,32.7,3.9,0,0.1,0.2,3.2,57,,14.86,304.7,35.8,1.6,29,41.32,45,24.8,2.8,0,0,-0.1,2.5,84.7,,22.59,0,43.7,25.9,6.1,,0,0.3,2.7,79.2,178.9,7.81,79.7,33,3.5,0.4,-0,0.5,7.6,53.9,,18.12,0,38.3,29.8,1.3,0.6,-0,0.8,7.4,57.9,28.8,150.8,29.9,1.4,55.4,32.74,,,,,,60.1,34.7,1.4,,0,0.6,8.8,47.7,,44.71,,,,,,,,,,,337.6,33.6,4.7,,30.8,13.04,83.9,30,2.5,0.1,0,0.5,3.5,62.9,,23.68,,,,,,,,,,71.9,28.4,2.8,,-0.1,0.7,7.7,64.9,168.9,19.26,0,50.3,25.5,3.3,0.8,0.2,0.7,2
12/01/2018,19:00,36.3,23.8,3.6,0,0,0,2.5,98.3,20.63,52.5,25.6,4.4,0,0,0.4,2.3,81.6,24.9,14.69,,52.7,26.5,1.5,0.1,0,0.2,2.7,68.8,,27.88,81.8,29.1,3.5,0.1,0,0.8,3,63.1,,18,88,29.6,3,0.1,-0,0.8,3.8,62.2,35.7,18.47,41.2,27.3,2.6,0,0,0.7,2.7,69.5,48.2,22.7,45.3,26,2,0.1,0.8,1.9,75.8,25.99,38.2,27.5,2,1.7,1,1.3,1.5,72.2,26.06,0,80.3,30,2.1,0,-0,0.2,3,62.8,23.4,25.95,66.2,27,3.4,0.3,0,0.3,73.5,17.81,,69.3,26.1,2.4,0.1,0,-0.1,72.7,28.04,59.4,26.6,3,0,0,0.3,2.5,73.8,,19.36,66.7,29.7,4.2,0.1,0,0,,59.8,38.1,12.41,71.5,31.7,3.1,0,0,0.2,3.2,57,,17.94,312.2,34.9,1,30.8,25.26,16.9,24.3,2.5,0,0,0.1,2.1,86.2,,21.37,0,47,24.7,5.1,,-0,0.4,2.1,83.6,40.8,7.13,83.7,31,2.5,0.3,-0,0.5,5.2,59.6,,17.66,0,30.1,27.9,1.1,0.5,-0.1,0.8,6.2,66.2,26.98,226.9,29.6,0.7,56.8,69.47,,,,,,55.3,32.5,1.6,,0,0.5,6.1,53.2,,40.05,,,,,,,,,,,355.3,31.7,2.3,,36.1,12.87,81.3,29.1,1.7,0.2,0,0.6,3.2,64.9,,27.19,,,,,,,,,,73.1,26.3,2.1,,-0.1,0.7,5.8,74.3,33.3,19.3,0,46.3,24.7,3.1,0.6,0,0.8,1.6
12/01/2018,20:00,39.9,23.4,3.5,0.1,0,0.1,2.5,101.5,20.34,57.7,25.1,2.8,0,0,0.5,2.1,85.8,-9,22.76,,54.3,25.6,1.2,0.1,0,0.3,2.5,71.3,,26.97,81.9,28.1,2.7,0.1,-0,0.8,2.7,65.9,,14.03,90.3,28.2,1.5,0.1,0,0.9,3,66.8,3.9,20.04,38.2,26.7,2.5,0,0.2,1.3,1.9,70,-1.3,14.96,34.2,25.5,1.6,0,0.6,2,77.9,26.63,27,25.9,1.6,0.6,-0,0.7,1.9,78.2,23.23,0,60.7,28.8,0.9,0,-0.1,0.3,2.9,64.6,-1.6,45.01,71.2,26.1,2.8,0.7,0.1,0.5,77.1,18.95,,66,25.2,1.9,0.1,0,-0.1,75.9,27.62,54.2,26.5,2.8,0.1,0,0.5,2.6,72.9,,18.8,62.6,28.5,3,0,-0,0.1,,62.7,-1.5,15.02,66.6,29.8,3.5,0,0,0.2,3,59.7,,15.36,336.1,32,0.4,40.1,44.48,25.3,23.8,2,0,-0,0.1,2.3,88,,22.74,0,37.8,24,3.2,,-0,0.4,1.9,86.1,0.6,9.77,81.9,29.1,1.3,0.4,-0,1,3.7,66.5,,14.66,0,49.1,25.7,0.7,0.2,-0,0.8,3.9,75,27.18,236.8,29.7,2.6,43,30.82,,,,,,42.8,30.2,0.8,,-0,0.7,4.3,58.9,,62.48,,,,,,,,,,,354.2,29.8,2.1,,40,11.69,70.3,28.1,0.8,0.1,-0,0.7,2.9,66.6,,59.22,,,,,,,,,,75.1,24.8,1.6,,-0.1,0.7,4.1,79.8,-0.6,15.94,0,68.2,24.1,1.4,0.6,-0,0.9,1.5
12/01/2018,21:00,39,23.5,3.4,0.1,-0,0,2.6,101.2,20.11,61.4,25.1,2.5,0,0,0.5,1.9,84.5,-10.4,24.91,,49,25.3,1,0.1,-0,0.5,2.1,71.6,,34.11,101,27.5,1.6,0,-0,1.1,1.9,67.4,,17.79,94.9,27.2,1.3,0.1,-0,1.2,2.2,70.8,2.2,56.07,56.8,26.3,0.8,0,0.1,1.4,1.6,71.3,-2.9,44.37,42.8,25.5,1.2,-0,0.5,1.9,77.4,25.8,23.8,25.2,1,0.1,-0.1,0.2,2.2,81,23.85,0,50.6,28.1,0.9,0,-0.1,0.4,2.8,65.7,-2.3,35.38,66.2,26.2,2.8,0.9,0.1,0.8,76.6,19.36,,56.5,25.4,2.3,0.1,-0,-0,75.5,25.97,55.1,26,2.7,0.2,0.1,0.7,2.3,76.1,,18.92,55.4,27.5,2.1,0,0,0.3,,66.6,-2.4,25.5,60.4,29,2.7,0,0,0.2,2.8,63.2,,16.34,332.2,30.7,0.7,42.7,21.87,169.3,23.9,0.6,0,-0,0.4,1.7,88,,51.45,0,250.3,23.9,1.7,,-0,0.6,1.5,87.6,0.3,42.02,84.8,28.3,0.9,1.2,-0,2.2,1.8,69.1,,25.07,0,179.4,24.8,0.8,0.2,-0.1,1,3,77.3,78.57,250.5,26.4,3,51.9,31.07,,,,,,65.4,29,1.3,,0,1.4,2.7,62.9,,29.15,,,,,,,,,,,345.7,28.4,1,,44.5,25.81,161,27.7,0.1,0.2,-0,0.8,2.3,66.3,,93.41,,,,,,,,,,107.7,23.8,0.5,,-0,0.8,2.9,83.6,-2.5,59.25,0,151,24,2.2,0.6,-0,0.9,1.4
12/01/2018,22:00,37.4,23.7,3.1,0.1,0,0,2.9,98.2,20.3,81.4,24.8,1.7,0.1,0,1,1.5,88.5,-9.8,35.92,,61.9,26,0.7,0.5,0.1,1.2,1.5,69.4,,51.59,178.9,26.5,1.4,0,0.1,1.6,1.2,70.7,,42.07,170.5,26.8,1.9,0.1,-0,1.1,1.8,72.7,3.2,41.96,169.5,26.2,0.8,0.1,0,1.5,1.3,71.5,-2.3,92.56,61.5,25.5,0.3,-0,0.9,1.6,78.1,72.14,55,24.4,0,0,-0,0.3,1.7,85.7,110.93,0,35.4,27.9,1.5,0.2,-0.1,0.2,2.8,67.6,-2.6,25.85,75.8,25.8,1.8,0.3,0,0.4,79.2,21.85,,64,25.3,1.7,0.1,0,-0,76.3,26.92,33.2,26.3,1.9,0.1,-0,0.3,2.5,75,,25.13,24.6,27.8,1.7,0,-0,0.1,,65.4,-2.8,26.36,62.4,28.2,1.8,0,0,0.3,2.6,67,,20.24,332.2,30.1,0.6,44.5,23.55,218.8,24.5,1.8,0,0,0.7,1.8,87,,39.84,3,252.6,22.9,3.7,,-0,0.7,2.6,91.3,2.8,28.96,208.5,26.4,0.6,1,0.1,2.6,0.7,77.5,,85.24,0,,21.2,,0.1,-0.1,0.6,4.1,92.7,,268,21.3,0.3,84.1,84.43,,,,,,116.1,28.4,0.6,,0,2.1,1.4,65.8,,58.87,,,,,,,,,,,229,27.8,0.7,,43.5,44.63,147.2,27.3,0.5,0.9,0,1.7,0.9,67.9,,55.97,,,,,,,,,,189.2,24.5,0.8,,-0,0.7,3.5,80.4,-1.8,47.41,0,241.2,22.5,0.4,0.2,-0,0.6,2.8
12/01/2018,23:00,321.1,24.2,0.2,0.1,0,0.2,2.8,93.2,95.11,169.7,25.3,2.1,0.5,0.1,1.8,0.7,85.1,-9.5,20.51,,186.3,25.7,0.3,0.4,0,1,1.5,72.6,,87.08,166.3,26.8,1,0,-0,1,1.9,69.1,,40.26,170.1,26.7,1.2,0.1,-0,0.9,2.2,71.9,2.7,30.09,158.8,26.1,1.6,0.1,0,1.2,1.5,71.6,-2.5,28.14,176.5,25.7,0.7,0,1.3,1.1,77.9,47.86,181.2,23.7,0.2,0,-0.1,0.3,1.5,88.7,78.23,0,41.7,27.7,1,0.2,-0,0.2,2.7,69,-2,36.19,84.1,25.7,1.6,0.2,0,0.4,80,22.27,,70,24.8,1.7,0.1,0,-0.1,78.9,24.12,42.5,26.1,1.7,0.1,-0,0.3,2.3,76.5,,25.42,30.6,27.9,1.7,0,-0,0,,64.2,-2.4,26.09,58.3,27.9,1.5,0,0,0.3,2.4,67.7,,25.33,275.6,29.5,0.4,47.3,62.79,83.8,22.4,0.3,0,-0,0.5,3.5,93.8,,86.31,0,29.4,21.8,0.9,,-0,0.5,3.6,95.7,1.6,76.49,187.2,27.2,3.2,0.8,-0,1.8,1.2,72.5,,10.91,0,,21.1,,0,-0,0.7,3.4,95,,54.5,20.8,1,89.5,30.1,,,,,,179.9,27.2,2.6,,0,1.3,1.6,70.2,,16.13,,,,,,,,,,,181.8,27.8,0.4,,43.4,64.41,156.5,26.7,1.1,0.3,0,1.7,1.1,70.9,,38.26,,,,,,,,,,88.1,23.3,0.3,,-0,0.6,3.5,85.3,-2.1,58.55,0,347.9,21.3,0.4,0,-0,0.4,3.5
12/01/2018,24:00,89.3,23.4,3.2,0.1,-0,0.1,2.8,101.7,18.64,147.3,24.9,2.3,0.5,0.1,1.8,0.8,87.6,-9.1,26.66,,94.2,24.4,0.3,0.4,0,1.5,0.8,79.2,,52.81,114,25.9,2,0.2,-0,1,1.7,72.6,,21.39,193.6,25.5,0.3,0.1,-0,0.8,2.6,74.8,2.6,71.82,146.1,25.1,1.7,0.1,-0,0.8,1.8,77.6,-2.3,32.01,125.5,24.8,0.8,-0,0.8,1.6,82,42.7,192.5,23.2,0.6,0,-0.1,0.4,1.1,91.4,21.09,0,49.9,27.2,0.7,0.1,-0.1,0.2,2.5,71.1,-2.2,33.82,91.4,25.6,1.5,0.1,0.2,0.9,79.8,21.85,,75,25,1.8,0.1,0,-0.1,77.5,20.62,35.5,26,1.2,0,-0,0.3,2.2,76,,29.36,28.1,27.6,1.1,0,-0,-0,,64.9,-2.7,26.35,70.2,27.9,1.1,0,0,0.4,2.1,68.4,,39.41,282.4,29.1,1.2,48.1,25.33,359.4,22.3,0.9,0.1,-0,0.5,3.2,93.9,,57.12,0,62.9,22.1,2.1,,-0,0.9,3,95.1,-0.3,44.71,219.4,26.1,0.9,0.4,-0,1.3,1.5,76,,41.26,0,,21.2,,0,-0,0.7,2.5,95.7,,34.2,20.7,0.5,90.3,56.93,,,,,,163.7,26.2,1,,0,1,1.7,73.5,,22.68,,,,,,,,,,,132.4,25.6,0.4,,56.1,83.3,118.6,26,1.7,0.2,-0,1.6,0.9,74.4,,18.89,,,,,,,,,,253.9,22.8,0.9,,0,0.6,3.4,86.5,-2,36.19,0,14.3,21.4,0.8,0,-0,0.4,3
13/01/2018,01:00,83.4,22.7,3.4,0.1,0,-0.1,2.9,,13.49,76.2,23.8,1.3,0.1,0,0.6,1.9,98.3,-9.4,33.5,,100.9,23.8,0.3,0.3,0,1.2,1,83.1,,42.04,142.9,24.2,1.4,0.2,-0,0.8,1.6,81.4,,29.84,176.9,24.3,0.6,0.1,-0,0.9,1.9,80.4,2.9,37.15,153.4,24.1,1.2,0.2,0,1,1.6,84,-2.6,28.57,114.1,23.7,0.8,-0,0.3,2.1,88.1,38.31,229.9,23.1,0.7,0,-0,0.8,0.4,93.2,17.25,0,3,26.6,0.6,0.5,-0,0.3,2.1,75.3,-2.1,32.2,25.4,26.8,1.7,0.4,0,0.5,73.9,30.9,,22,26,2.7,,,,74.1,31.97,31.6,26.4,1.2,0.1,0,0.8,1.6,73.9,,36.04,15.4,27.3,1.4,0,-0,0.1,,67.4,-2.9,24.21,43.2,27.9,1.8,0,0,0.2,2.1,70.7,,15.97,265.7,29.6,1.5,46.2,25.36,219.3,22.7,0.3,0,-0,0.3,2.3,94.1,,93.83,0,257,22.1,1.2,,-0,0.5,2.5,94.8,-0.1,57.12,234.5,25,1,0.3,0,1.6,1,81.8,,20.04,0,,21.5,,0,-0,1.3,1.7,93.7,,315.1,20.8,0.6,90.6,47.09,,,,,,194.1,25.1,1.3,,0,1,1.4,77.6,,25.6,,,,,,,,,,,269.1,26.1,0.3,,52.5,87.45,174.6,25.1,0.7,0.2,0,1,1.5,79.6,,46,,,,,,,,,,244.3,22.4,1.1,,0,0.4,3.6,87.9,-2.1,23.36,0,301.4,21.5,0.2,0.1,-0,0.6,2.8
13/01/2018,02:00,81.7,22.4,0.8,,,,,,99.79,42.4,23.4,0.3,,,,,102.8,-9.3,84.5,,257,23.2,0.2,,,,,86.7,,81.95,187.1,23.5,1.3,,,,,85.5,,32.38,195.4,23.8,1.2,,,,,82.2,3.2,34.28,192.9,23.4,1.7,,,,,88.5,-1.9,40.06,215.2,23.4,0.7,,,,90.1,68.46,358.6,22.9,0.2,,,,,93.4,93.55,0,344.3,25.4,0.2,,,,,82,-1.7,66,32.9,27.4,1.3,,,,72.7,35.5,,16.6,27.2,1.9,0,-0,0.1,70.4,29.11,48.3,26.1,0.4,,,,,76.6,,73.08,34.6,27.3,1.2,,,,,69.1,-2.7,22.41,43.9,28.2,1.5,,,,,70.4,,22.39,261.3,29.2,1.7,47,21.88,278,22.9,0.2,,,,,94.8,,83.71,0,290.7,22,0.6,,,,,95.6,1.5,58.39,201.2,24.8,1.8,,,,,82.7,,13.2,0,,21.5,,,,,,94,,346.1,21,1.4,87.5,25.25,,,,,,191.5,24.5,1.4,,,,,79.6,,20.34,,,,,,,,,,,230,25,2.3,,57.6,49.6,215.5,24.4,1.1,,,,,84.3,,29.95,,,,,,,,,,256.6,22,0.7,,,,,89.8,-2.1,53.86,0,195.3,21.7,0.2,0.1,-0,0.5,2.2
13/01/2018,03:00,239.2,22.7,1.9,0.7,0,0.9,4.1,,15.24,181.8,23.4,0.4,0.1,0,0.4,1.8,102.2,-8.4,68.28,,252.3,23.3,0.5,0.2,0,0.7,1.6,87.3,,56.28,132.3,23.5,1,0.1,-0,0.3,1.9,85.5,,29.92,122.8,23.7,0.8,0,-0,0.7,2,84.1,2.4,47.61,192.8,23.3,1.4,0,-0,0.3,2.4,88.6,-1.7,59.57,211.7,23.6,0.9,-0,0.2,2.1,89,59.27,286.1,22.6,0.2,,,,,94.5,82.79,0,324.4,25.2,0.4,0.2,0,1,0.9,83.5,-1.7,32.39,39.1,26.5,1.1,0.3,0.7,1.3,78.2,24.06,,57,25.3,1.2,0,-0.1,0.1,77.4,18.18,25,26.3,0.9,0.1,0.1,0.9,1.5,76.9,,15.62,13.6,26.8,0.6,-0,,,,71.5,-2.5,29.69,39.5,27.4,0.8,0,-0,0.4,1.8,73.8,,40.3,170.6,26.8,1.2,56.7,42.69,246,22.9,0.8,0,-0,0.4,1.6,95.2,,69.85,0,261.6,22,1.7,,-0,0.5,1.8,96,0.3,39.08,126.8,24.9,0.4,0.2,-0,0.9,1.9,79.1,,81.3,0,,21.4,,0,-0,0.6,1.6,94.2,,320.7,21.1,2,88,23.49,,,,,,142.1,24.2,0.7,,-0,0.7,1.8,79.8,,49.01,,,,,,,,,,,222.3,24.2,3.1,,61.9,25.55,166.3,23.7,0.6,0,,,2.1,88.5,,63.35,,,,,,,,,,244.9,21.8,1.3,,,,3.4,90.5,-2.1,25.46,0,241.9,22,0.4,,,,
